numero_proceso,expediente,nombre_proceso,tipo_proceso,fecha_apertura,estado,unidad_ejecutora,saf,scraped_at
83-0070-CDI23,EX-2023-76492095-   -APN-DCYC#MC,Adquisición de una Cúpula de vidrio para el Museo Malvinas e Islas del Atlántico Sur.,Contratación Directa,29/08/2023 15:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0070-LPU22,EX-2022-126768795-   -APN-DCYC#MC,Adquisición de alimentos perecederos y no perecederos - Parque Tecnópolis del Bicentenario.,Licitación Pública,16/03/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0071-CDI23,EX-2023-78506337-   -APN-DCYC#MC,ADQUISICIÓN DE CALEFACTORES INDUSTRIALES - DNEE,Contratación Directa,07/09/2023 10:00 Hrs.,Fracasado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0071-LPU22,EX-2022-130414957-   -APN-DCYC#MC,ADQUISICIÓN DE INSUMOS DE CORRALÓN,Licitación Pública,13/02/2023 12:00 Hrs.,Adjudicado con doc. contractuales autorizados,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0072-CDI23,EX-2023-78962327-   -APN-DCYC#MC,Adquisición y Desarrollo de Indumentaria Institucional Personalizada para Eventos de la SGC,Contratación Directa,07/08/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0073-CDI23,EX-2023-78995565-   -APN-DCYC#MC,Contratación Directa por Exclusividad - ASCENSORES ITAR,Contratación Directa,07/08/2023 17:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0073-LPU22,EX-2022-132387729-   -APN-DCYC#MC,Adquisición de Insumos Textiles - PARQUE TECNÓPOLIS,Licitación Pública,06/02/2023 11:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0074-CDI23,EX-2023-79066116-   -APN-DCYC#MC,Adquisición de Materiales de Libreria - PROGRAMA JUEGOS CULTURALES EVITA,Contratación Directa,09/08/2023 16:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0074-LPU22,EX-2022-132559615-   -APN-DCYC#MC,SERVICIOS PARA EVENTOS FEDERAL 2022,Licitación Pública,09/03/2023 14:00 Hrs.,Disponible Para Adjudicar,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0075-CDI23,EX-2023-79167073-   -APN-DCYC#MC,Adquisicón de Equipos Handy y Accesorios - DNEE,Contratación Directa,04/09/2023 12:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0075-LPU22,EX-2022-138326921-   -APN-DCYC#MC,Alquiler de Maquinarias Pesadas para el Parque Tecnópolis,Licitación Pública,10/02/2023 12:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0076-CDI23,EX-2023-80314319-   -APN-DCYC#MC,Contratación Directa por Especialidad de Marina Ruiz,Contratación Directa,14/08/2023 16:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0077-CDI23,EX-2023-81590572-   -APN-DCYC#MC,Adquisición de Desfibrilador Externo Automático y Gabinetes,Contratación Directa,22/08/2023 13:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0078-CDI23,EX-2023-81724642-   -APN-DCYC#MC,Convenio Interadministrativo de Seguro para Lente y Trípodes - DNEE,Contratación Directa,05/10/2023 16:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0079-CDI23,EX-2023-82251685-   -APN-DCYC#MC,"Adquisición de trípode, cámara e iluminación - Museo Nacional del Grabado",Contratación Directa,25/08/2023 13:00 Hrs.,Fracasado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0081-CDI23,EX-2023-89305181-   -APN-DCYC#MC,Contratación Directa por Especialidad Tomás Arinci,Contratación Directa,01/09/2023 17:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0082-CDI23,EX-2023-89413303-   -APN-DCYC#MC,Contratación Directa por Especialidad Javier Alejandro Iandristky,Contratación Directa,22/08/2023 16:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0083-CDI23,EX-2023-93211096-   -APN-DCYC#MC,Contratación Directa por Especialidad de Fernando Muslera,Contratación Directa,25/08/2023 16:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0084-CDI23,EX-2023-95518592-   -APN-DCYC#MC,Adquisición de cintas para uso del Ballet Folclórico Nacional y Compañía de Danzas Contemporáneas,Contratación Directa,05/10/2023 16:00 Hrs.,Fracasado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0085-CDI23,EX-2023-99474675-   -APN-DCYC#MC,"Servicio de embalaje, traslados y seguros de obras al MNBA - DELMIRO MENDEZ E HIJO S.A.",Contratación Directa,15/09/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0086-CDI23,EX-2023-99961247-   -APN-DCYC#MC,Contratación Directa por Especialidad con la Fundación EMPRETEC,Contratación Directa,22/09/2023 15:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0087-CDI23,EX-2023-100117934-   -APN-DCYC#MC,Contratación Directa por Especialidad de Guillermo Cardozo Ocampo,Contratación Directa,15/09/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0088-CDI23,EX-2023-100425621-   -APN-DCYC#MC,Adquisición de discos externos de almacenamiento de datos,Contratación Directa,05/10/2023 14:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0089-CDI23,EX-2023-102642473-   -APN-DCYC#MC,Servicio de Adecuación Edilicia - Instituto Nacional Juan Domingo Perón (Efector Social),Contratación Directa,25/09/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0090-CDI23,EX-2023-103230173-   -APN-DCYC#MC,"Servicio de logística para la DNBYSC - CUYO, NOA Y PATAGONIA",Contratación Directa,19/10/2023 15:00 Hrs.,Desierto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0091-CDI23,EX-2023-103401919-   -APN-DCYC#MC,Solicitud material Orquestal Editorial BARRY SRL,Contratación Directa,12/09/2023 11:35 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0092-CDI23,EX-2023-103431003-   -APN-DCYC#MC,Adquisición de Materiales Eléctricos - DNEE,Contratación Directa,17/10/2023 15:00 Hrs.,En Evaluacion,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0093-CDI23,EX-2023-103805410-   -APN-DCYC#MC,Convenio Interadministrativo con EUDEBA SEM,Contratación Directa,12/09/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0094-CDI23,EX-2023-103918957-   -APN-DCYC#MC,Servicio de catering para la Dirección Nacional de Bienes y Sitios Culturales.,Contratación Directa,27/09/2023 14:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0095-CDI23,EX-2023-104569523-   -APN-DCYC#MC,Solicitud de adquisición de esmaltes sintéticos,Contratación Directa,02/11/2023 16:00 Hrs.,Disponible Para Adjudicar,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0096-CDI23,EX-2023-105268754-   -APN-DCYC#MC,Proyecto obra vitral en homenaje al Padre Carlos Mugica,Contratación Directa,20/09/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0097-CDI23,EX-2023-105329562-   -APN-DCYC#MC,Convenio entre la Universidad Tecnólogica Nacional y el Ministerio de Cultura de la Nación,Contratación Directa,12/09/2023 15:30 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0098-CDI23,EX-2023-107756750-   -APN-DCYC#MC,Adquisición de materiales de librería - Museo Nacional del Grabado,Contratación Directa,01/12/2023 15:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0099-CDI23,EX-2023-110346120-   -APN-DCYC#MC,Solicitud de derecho de uso del material orquestal de la Editorial Melos Ediciones Musicales SA,Contratación Directa,12/10/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0101-CDI23,EX-2023-112442216-   -APN-DCYC#MC,Contratación Directa por Especialidad - Fundición R. Buchhass SRL,Contratación Directa,06/10/2023 14:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0103-CDI23,EX-2023-115105714-   -APN-DCYC#MC,Adquisición y reemplazo de electrodos para niños de los desfibriladores externos automáticos (DEA),Contratación Directa,09/11/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0104-CDI23,EX-2023-115263702-   -APN-DCYC#MC,Contratación Directa por Especialidad Cristian Daniel Zárate,Contratación Directa,12/10/2023 14:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0105-CDI23,EX-2023-115935876-   -APN-DCYC#MC,Adquisición de Compresores y Bancos de Trabajo para la DNEE,Contratación Directa,10/11/2023 12:00 Hrs.,Disponible Para Adjudicar,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0106-CDI23,EX-2023-116815255-   -APN-DCYC#MC,Adquisición de pinturas y materiales de pinturería - Casa Nacional del Bicentenario,Contratación Directa,31/10/2023 15:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0107-CDI23,EX-2023-117271547-   -APN-DCYC#MC,"Adquisición de piano eléctrico con amplificador, mesa de apoyo y estuche rígido para Coro Polifónico",Contratación Directa,10/11/2023 11:00 Hrs.,En Apertura,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0108-CDI23,EX-2023-119242064-   -APN-DCYC#MC,Adquisición de insumos de impresión para la Orquesta Nacional Sinfónica - DNEE,Contratación Directa,06/11/2023 12:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0109-CDI23,EX-2023-121855650-   -APN-DCYC#MC,Contratación Directa por Exclusividad - REFRIGERACIÓN TERMOTECNIA SRL (Climaveneta),Contratación Directa,30/10/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0110-CDI23,EX-2023-123543748-   -APN-DCYC#MC,Solicitud de Contratación por Especialidad del músico Damian Foretic,Contratación Directa,08/11/2023 14:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0111-CDI23,EX-2023-123904520-   -APN-DCYC#MC,Contratación de alquiler del material orquestal de Barry Editorial Comercial Industrial SRL,Contratación Directa,10/11/2023 17:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0114-CDI23,EX-2023-125980664-   -APN-DCYC#MC,Contratación Directa por especialidad DELMIRO MENDEZ E HIJO S.A - MNAD,Contratación Directa,09/11/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0115-CDI23,EX-2023-130022300-   -APN-DCYC#MC,Convenio Interadministrativo - CORREO OFICIAL DE LA REPÚBLICA ARGENTINA S.A.,Contratación Directa,14/11/2023 12:00 Hrs.,Disponible Para Adjudicar,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0118-CDI23,EX-2023-137338033-   -APN-DCYC#MC,Contratación Directa por Especialidad de Juan Cruz Donati,Contratación Directa,04/12/2023 16:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0158-CDI22,EX-2022-131686283-   -APN-DCYC#MC,Adquisición de material Orquestal para la OSN - SGC,Contratación Directa,21/03/2023 13:00 Hrs.,Dejado Sin Efecto,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0161-CDI22,EX-2022-133352115-   -APN-DCYC#MC,Contratación Directa por Exclusividad - Material Orquestal (MELOS EDICIONES MUSICALES S.A.),Contratación Directa,11/01/2023 11:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0162-CDI22,EX-2022-135018417-   -APN-DCYC#MC,Adquisición de Placas de Fenolico para el Centro Garrigos,Contratación Directa,14/04/2023 12:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0163-CDI22,EX-2022-135101681-   -APN-DCYC#MC,LICENCIA PLATAFORMA VIDEOCONFERENCIA,Contratación Directa,06/02/2023 12:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0164-CDI22,EX-2022-136937711-   -APN-DCYC#MC,Servicio de transporte de obras de arte y bienes culturales,Contratación Directa,26/01/2023 14:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
83-0166-CDI22,EX-2022-140196145-   -APN-DCYC#MC,SERVICIO DE CATERING POR EL 75° ANIVERSARIO DEL CPNC,Contratación Directa,27/01/2023 15:00 Hrs.,Adjudicado,83/000 - Dirección General de Administración Financiera - MC,337 - Secretaría de Cultura,2026-07-04T12:29:34.410248
300-0001-CDI23,EX-2023-24947311-   -APN-DCPYS#SLYT,Adquisición de combustible y lubricantes para la flota de vehículos oficiales de la SECRETARÍA,Contratación Directa,10/04/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-CDI24,EX-2024-23413075-   -APN-DCPYS#SLYT,Suscripción a las publicaciones online de la Revista RAP.,Contratación Directa,12/04/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-CDI25,EX-2025-13251597-   -APN-DCPYS#SLYT,Suscripción a las publicaciones on line RAP 2025.,Contratación Directa,10/03/2025 13:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-CDI26,EX-2026-13492397-   -APN-DCPYS#SLYT,Suscripción a las publicaciones on line REVISTA RAP.,Contratación Directa,10/04/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPR23,EX-2022-124980672-   -APN-DCPYS#SLYT,Oracle,Licitación Privada,25/04/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPR25,EX-2025-25035763-   -APN-DCPYS#SLYT,"Servicios de desinfección, desinsectación, desratización, y limpieza de tanques de agua para la SLYT",Licitación Privada,19/12/2025 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPR26,EX-2025-105776333-   -APN-DCPYS#SLYT,Servicio de soporte técnico y actualización de licencia ManageEngine ADAudit Plus.,Licitación Privada,29/04/2026 10:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPU23,EX-2023-48066238-   -APN-DCPYS#SLYT,Servicio de soporte técnico y mantenimiento para equipamiento HP,Licitación Pública,10/08/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPU24,EX-2024-19402636-   -APN-DCPYS#SLYT,Servicio integral de limpieza con provisión de insumos.,Licitación Pública,03/05/2024 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0001-LPU26,EX-2026-10529333-   -APN-DCPYS#SLYT,Servicio de emisión de tarjetas corporativas prepagas para la compra de combustible lubricante y otr,Licitación Pública,15/04/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-CDI23,EX-2023-26115889-   -APN-DCPYS#SLYT,Suscripción a las publicaciones en línea de la RAP.,Contratación Directa,11/04/2023 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-CDI24,EX-2024-30283088-   -APN-DCPYS#SLYT,Sistema de tarjetas prepagas para la compra de combustible y lubricante para la flota automotor SLYT,Contratación Directa,24/04/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-CDI25,EX-2025-70464197-   -APN-DCPYS#SLYT,"una (1) suscripción anual a ""El Derecho"" (IJ International Legal Group S.A.) para el año 2026.",Contratación Directa,07/11/2025 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPR23,EX-2023-16175587-   -APN-DCPYS#SLYT,UN (1) Servicio de emergencias médicas.,Licitación Privada,27/03/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPR24,EX-2024-23292435-   -APN-DCPYS#SLYT,Servicio de licencias para equipamiento DELL,Licitación Privada,25/04/2024 10:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPR25,EX-2025-32964342-   -APN-DCPYS#SLYT,Servicio de emergencias médicas,Licitación Privada,20/11/2025 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPR26,EX-2026-13336095-   -APN-DCPYS#SLYT,Fortinet,Licitación Privada,13/03/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPU24,EX-2024-31238852-   -APN-DCPYS#SLYT,Licencias de servicios de actualización para Veeam,Licitación Pública,29/04/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0002-LPU25,EX-2025-99915692-   -APN-DCPYS#SLYT,Servicio integral de limpieza con provisión de insumos para distintas dependencias de la SLYT.,Licitación Pública,27/10/2025 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-CDI23,EX-2023-60825501-   -APN-DCPYS#SLYT,Suscripción a las publicaciones de elDial.com “Biblioteca Jurídica online”.,Contratación Directa,11/07/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-CDI24,EX-2024-37404788-   -APN-DCPYS#SLYT,SEGURO INTEGRAL DE COMERCIO PARA  SUIPACHA 767 SEGURO DE RESPONSABILIDAD CIVIL ASCENSOR CAMPICHUELO,Contratación Directa,26/04/2024 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-CDI25,EX-2025-70704851-   -APN-DCPYS#SLYT,Suscripción a las publicaciones de elDial.com “Biblioteca Jurídica online”,Contratación Directa,07/11/2025 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPR23,EX-2023-20272496-   -APN-DCPYS#SLYT,"Servicio de desinfección, desinsectación y desratización; y  de limpieza de tanques de agua.",Licitación Privada,14/04/2023 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPR24,EX-2024-27128998-   -APN-DCPYS#SLYT,Provisión de botellones de agua apta para consumo humano y la instalación de dispensadores.,Licitación Privada,03/05/2024 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPR25,EX-2025-70987571-   -APN-DCPYS#SLYT,"Servicio de reconocimiento médico domiciliario, de exámenes médicos psicofisicos, pre ocupacionales",Licitación Privada,26/01/2026 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPR26,EX-2026-15801754-   -APN-DCPYS#SLYT,Servicio de mantenimiento y recarga de  matafuegos,Licitación Privada,15/04/2026 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPU23,EX-2023-102568161-   -APN-DCPYS#SLYT,Renovación de licencias de soporte técnico “FortiCare 24x7 Support for FortiSIEM”,Licitación Pública,30/10/2023 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPU24,EX-2024-72209716-   -APN-DCPYS#SLYT,Servicio de impresión,Licitación Pública,16/08/2024 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0003-LPU25,EX-2025-107280341-   -APN-DCPYS#SLYT,Servicio de impresión con provisión de equipos en carácter de comodato e insumos (excepto papel),Licitación Pública,23/01/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-CDI23,EX-2023-91167521-   -APN-DCPYS#SLYT,Servicio técnico de mantenimiento preventivo y correctivo para CATORCE (14) escáneres de la SLYT.,Contratación Directa,25/04/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-CDI24,EX-2024-56029629-   -APN-DCPYS#SLYT,Suscripción a las publicaciones de elDial.com “Biblioteca Jurídica online” Editorial ALBREMATICA.,Contratación Directa,10/07/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-CDI25,EX-2025-86512447-   -APN-DCPYS#SLYT,Suscripción on line a ERREIUS de la editorial ERREPAR S.A. Cs. Económicas.,Contratación Directa,14/11/2025 11:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-LPR23,EX-2023-41249076-   -APN-DCPYS#SLYT,Alimentos,Licitación Privada,31/05/2023 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-LPR24,EX-2024-34366808-   -APN-DCPYS#SLYT,"Servicio de mantenimiento integral, predictivo, preventivo y correctivo de 4 ascensores de la SLYT.",Licitación Privada,17/05/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-LPR26,EX-2026-16932517-   -APN-DCPYS#SLYT,Servicio técnico de mantenimiento preventivo y correctivo para TRES (3) escáneres de la SLYT.,Licitación Privada,29/05/2026 10:00 Hrs.,Preadjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0004-LPU24,EX-2024-75663383-   -APN-DCPYS#SLYT,Servicio de mantenimiento preventivo predictivo y correctivo para los equipos de aire acondicionado,Licitación Pública,15/11/2024 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-CDI23,EX-2023-95358453-   -APN-DCPYS#SLYT,UNA (1) suscripción al Plan Online Lejister Latam Gold.,Contratación Directa,19/09/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-CDI24,EX-2024-77829130-   -APN-DCPYS#SLYT,"una (1) suscripción anual a ""El Derecho"" (IJ International Legal Group S.A.) para el año 2025.",Contratación Directa,12/09/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
