numero_proceso,expediente,nombre_proceso,tipo_proceso,fecha_apertura,estado,unidad_ejecutora,saf,scraped_at
23-0025-LPU23,EX-2023-58013339-   -APN-CGD#SGP,Contratación de un servicio de manipuleo y carga de material de alto volumen,Licitación Pública,24/08/2023 17:00 Hrs.,Pendiente Adjudicaci?n,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0025-LPU24,EX-2024-108611445-   -APN-CGD#SGP,"Provisión, instalación, configuración, puesta en serv y mantenimiento de video camaras de la RPO",Licitación Pública,30/01/2025 13:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0026-CDI23,EX-2023-70477741-   -APN-CGD#SGP,Renovación seguros aeronave ARG-03 período 23/24,Contratación Directa,29/08/2023 15:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0026-LPU21,EX-2021-121857800-   -APN-CGD#SGP,Provisión de productos secos de almacén.,Licitación Pública,28/08/2023 12:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0026-LPU23,EX-2023-65732103-   -APN-CGD#SGP,"Mantenimiento integral, preventivo, correctivo y operación acondicionado y calefacción - Chapadmalal",Licitación Pública,26/09/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0026-LPU24,EX-2024-113529553-   -APN-CGD#SGP,Adquisición de software Adobe y Autodesk con servicio de asistencia técnica.,Licitación Pública,27/12/2024 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0027-CDI23,EX-2023-71074399-   -APN-CGD#SGP,Adquisición de medallas premio Presidente de la Nación y premio Nación Argentina,Contratación Directa,08/09/2023 16:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0027-CDI24,EX-2024-71325086-   -APN-CGD#SGP,"Servicio de suscripción on-line La Ley Next, provisto por la firma La Ley S.A.U.E e I.",Contratación Directa,13/08/2024 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0027-LPU23,EX-2023-71658959-   -APN-CGD#SGP,Provisión e instalación de un sistema de iluminación para la cubierta del Museo del Bicentenario,Licitación Pública,09/10/2023 12:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0028-CDI23,EX-2023-76837847-   -APN-CGD#SGP,Renovación seguro de Incendio cocheras CCK período 23-24,Contratación Directa,11/07/2023 15:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0028-CDI24,EX-2024-73128958-   -APN-CGD#SGP,"Adquisición de artículos de librería, útiles de oficina e Insumos de impresión para la Sec Gral.",Contratación Directa,18/10/2024 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0028-LPU22,EX-2022-102032471-   -APN-CGD#SGP,Adquisicion de insumos electricos y materiales de ferreteria para dependencias de la SEC GENERAL,Licitación Pública,23/05/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0029-CDI23,EX-2023-76840848-   -APN-CGD#SGP,Renovación seguro Bustos Rosada Período 23-24,Contratación Directa,18/07/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0029-CDI24,EX-2024-74882782-   -APN-CGD#SGP,Seguro responsabilidad civil comprensivo del evento a celebrarse el día 11 de agosto 2024,Contratación Directa,08/08/2024 10:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0029-LPU22,EX-2022-103192160-   -APN-CGD#SGP,Provisión de articulos de higiene y limpieza con destino a las distintas dependencias - SEC GRAL,Licitación Pública,28/03/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0029-LPU23,EX-2023-85053642-   -APN-CGD#SGP,Provisión de UTENSILIOS DESCARTABLES e INSUMOS DESCARTABLES con destino a la CASA ROSADA,Licitación Pública,09/10/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0030-CDI23,EX-2023-81408219-   -APN-CGD#SGP,Adquisición de herramientas destinadas al taller mecánico de Cochera y los Hangares Presidenciales.,Contratación Directa,20/09/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0030-CDI24,EX-2024-75885412-   -APN-CGD#SGP,Seguro responsabilidad civil e incendio cocheras madero,Contratación Directa,08/08/2024 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0030-LPU24,EX-2024-128337055-   -APN-CGD#SGP,"Servicio de exámenes médicos, preocupacionales y visitas médicas domiciliarias para el personal.",Licitación Pública,04/04/2025 11:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0031-CDI23,EX-2023-82114277-   -APN-CGD#SGP,Convenio Interadministrativo entre SECRETARIA GENERAL e INTERCARGO S.A.U,Contratación Directa,30/08/2023 11:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0031-CDI24,EX-2024-79219969-   -APN-CGD#SGP,Seguro vehículos eléctricos Residencia Presidencial de Olivos y Chapadmalal.,Contratación Directa,16/08/2024 16:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0031-LPU22,EX-2022-111755223-   -APN-CGD#SGP,Servicio de manipuleo y transporte de carga para la Flota Aérea Presidencial,Licitación Pública,02/01/2023 15:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0031-LPU24,EX-2024-131010318-   -APN-CGD#SGP,Renovación de soporte y licenciamiento para equipos de seguridad informática FORTINET,Licitación Pública,03/02/2025 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0032-CDI23,EX-2023-82116831-   -APN-CGD#SGP,Convenio Interadministrativo entre SECRETARIA GENERAL y Centro de Formación Entrenamiento de Pilotos,Contratación Directa,13/09/2023 08:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0032-CDI24,EX-2024-85048163-   -APN-CGD#SGP,Adquisición medallas Padrinazgo Presidencial,Contratación Directa,02/09/2024 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0032-LPU22,EX-2022-111926628-   -APN-CGD#SGP,Suscripción anual a la revisión y actualización de la documentación aeronaves Sikorsky S-76B,Licitación Pública,27/02/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0032-LPU23,EX-2023-91825606-   -APN-CGD#SGP,Servicio de escaneo/digitalización e indexación de documentación.,Licitación Pública,22/09/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0033-CDI23,EX-2023-91568433-   -APN-CGD#SGP,Servicio de restauración y puesta en valor del Monumento “De los cielos los vieron llegar”.,Contratación Directa,29/08/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0033-CDI24,EX-2024-98371719-   -APN-CGD#SGP,ADQUISICIÓN DE TREINTA (30) ACCESS POINT (PUNTO DE ACCESO INALAMBRICO),Contratación Directa,19/12/2024 14:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0033-LPU23,EX-2023-92352150-   -APN-CGD#SGP,Provisión de productos de panadería para Casa de Gobierno,Licitación Pública,29/09/2023 14:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0034-CDI23,EX-2023-92203822-   -APN-CGD#SGP,Renovación seguro melex RPO período 23-24,Contratación Directa,08/09/2023 16:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0034-CDI24,EX-2024-99513766-   -APN-CGD#SGP,Adquisición de pinturas para exposiciones del Museo,Contratación Directa,01/11/2024 16:30 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0034-LPU22,EX-2022-113443255-   -APN-CGD#SGP,"Servicio de desratización, desinsectación, desinfección y limpieza de Tanques Chapadmalal",Licitación Pública,15/02/2023 13:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0034-LPU24,EX-2024-133904733-   -APN-CGD#SGP,"Seguro robo, incendio y daños Colección y Seguro Responsabilidad Civil Museo Casa Rosada",Licitación Pública,17/02/2025 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0035-CDI23,EX-2023-94703338-   -APN-CGD#SGP,Adquisición de Blanqueria para Casa Militar,Contratación Directa,15/09/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0035-CDI24,EX-2024-106538479-   -APN-CGD#SGP,"Serv de elaboración de informes técnicos, medición, control de humedad equipos del MUSEO CASA ROSADA",Contratación Directa,03/02/2025 12:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0036-CDI23,EX-2023-100173360-   -APN-CGD#SGP,Renovación seguro Incendio y RC Cocheras Madero,Contratación Directa,08/09/2023 16:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0036-CDI24,EX-2023-153604099-   -APN-CGD#SGP,Mantenimiento de Piano Histórico Steinway & Sons 1878- Museo Casa Rosada,Contratación Directa,18/12/2024 13:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0036-LPU23,EX-2023-102368501-   -APN-CGD#SGP,Servicio de reparación y puesta en funcionamiento de un equipo de enfriamiento/calentamiento de agua,Licitación Pública,12/10/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0037-CDI24,EX-2024-110324697-   -APN-CGD#SGP,Adquisición de colchones y almohadas.,Contratación Directa,23/12/2024 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0037-LPU23,EX-2023-105632494-   -APN-CGD#SGP,Adquisición de Frutas y Verduras con destino a Casa Rosada.,Licitación Pública,03/11/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0038-CDI23,EX-2023-105634031-   -APN-CGD#SGP,Renovación Seguro Integral Residencia Presidencial de Olivos,Contratación Directa,25/09/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0039-CDI23,EX-2023-105909043-   -APN-CGD#SGP,Renovación seguro Flota Automotor SGP,Contratación Directa,17/10/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0039-LPU23,EX-2023-106581943-   -APN-CGD#SGP,Adquisición de accesorios de Comunicación Privada de la Agrupación Seguridad e Inteligencia  CM,Licitación Pública,09/11/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0040-CDI23,EX-2023-105911190-   -APN-CGD#SGP,Renovación Seguros Motovehículos SGP,Contratación Directa,25/09/2023 12:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0040-CDI24,EX-2024-99513766-   -APN-CGD#SGP,Adquisición de pinturas para exposiciones del Museo,Contratación Directa,14/02/2025 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0040-LPU22,EX-2022-123755220-   -APN-CGD#SGP,Adquisición de neumáticos destinados a los vehículos pertenecientes al Área de Transporte Terrestre,Licitación Pública,06/03/2023 15:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0040-LPU23,EX-2023-107027808-   -APN-CGD#SGP,Servicio de Mantenimiento Integral Correctivo y Preventivo de los Espacios Verdes RPO,Licitación Pública,10/11/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0041-CDI23,EX-2023-110492541-   -APN-CGD#SGP,"Suscripción anual al servicio de soporte telefónico, virtual y actualizaciones del Sistema ""ALKYM""",Contratación Directa,25/10/2023 12:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0041-LPU22,EX-2022-125583846-   -APN-CGD#SGP,"Provisión, instalación de 1 sistema de generación fotovoltaica de energía eléctrica Casa Rosada",Licitación Pública,14/03/2023 16:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0042-CDI23,EX-2023-118413571-   -APN-CGD#SGP,Convenio YPF - Combustible aeronaves,Contratación Directa,02/11/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0042-CDI24,EX-2024-141191064-   -APN-CGD#SGP,Contratación de Servicios de Transmisión de Datos/Enlace Punto a Punto para la Red de Datos - SGP,Contratación Directa,24/02/2025 12:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0042-LPU22,EX-2022-129726880-   -APN-CGD#SGP,"Provisión y mantenimiento de arreglos florales, destinados a Casa Rosada.",Licitación Pública,10/03/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0043-CDI23,EX-2023-119105549-   -APN-CGD#SGP,Convenio Interadministrativo entre SEC GENERAL y LÍNEAS ÁEREAS DEL ESTADO por  avituallamiento,Contratación Directa,24/11/2023 10:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0043-LPU23,EX-2023-108830141-   -APN-CGD#SGP,"Servicio para el mantenimiento, soporte y actualización software VEEAM Availability Suite Enterprise",Licitación Pública,07/11/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0044-LPU22,EX-2022-132293314-   -APN-CGD#SGP,Servicio de alquiler de vehículos sin chofer para el traslado de agentes de la DIR GRAL DE LOGISTICA,Licitación Pública,03/02/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0045-CDI23,EX-2023-124167248-   -APN-CGD#SGP,Renovación Seguros Incendio y RC dependencias Secretaria General,Contratación Directa,08/11/2023 14:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0045-LPU22,EX-2022-136233695-   -APN-CGD#SGP,Adquisición de Equipamiento de Seguridad Electrónica,Licitación Pública,28/03/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0045-LPU23,EX-2023-114940035-   -APN-CGD#SGP,Adquisición de equipos de seguridad y resguardo para actividades de seguridad presidencial.,Licitación Pública,07/12/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0046-CDI23,EX-2023-127284276-   -APN-CGD#SGP,Convenio interadministrativo entre el BNA y la SEC GENERAL -  PROG. CORPORATIVA NACIÓN PREPAGA,Contratación Directa,01/12/2023 13:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0046-LPU23,EX-2023-116657394-   -APN-CGD#SGP,Licencias de Seguridad Informática y Consultoría Técnica Especializada,Licitación Pública,15/11/2023 12:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0047-LPU23,EX-2023-126215817-   -APN-CGD#SGP,Servicio de adecuación del DATACENTER de Casa Rosada,Licitación Pública,28/12/2023 12:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0048-CDI23,EX-2023-144276355-   -APN-CGD#SGP,Convenio interadministrativo entre el BNA y la SEC GRAL sobre el programa CORPORATIVA NACIÓN PREPAGA,Contratación Directa,07/12/2023 10:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0049-CDI23,EX-2023-144809636-   -APN-CGD#SGP,Servicio Integral de Mantenimiento Preventivo y Correctivo de Túneles de Rayos X y Otros -SGP-,Contratación Directa,04/01/2024 15:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0050-CDI23,EX-2023-149356550-   -APN-CGD#SGP,Renovación de Pólizas Seguros del Museo período 2024,Contratación Directa,09/02/2024 10:30 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0051-CDI23,EX-2023-153604099-   -APN-CGD#SGP,Servicio de mantenimiento de piano Histórico del Museo de la Casa Rosada de la SECRETARIA GENERAL,Contratación Directa,11/09/2024 12:00 Hrs.,Dejado Sin Efecto,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0077-CDI22,EX-2022-120042610-   -APN-CGD#SGP,Provisión de diarios y revistas para CASA de GOBIERNO,Contratación Directa,11/01/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0078-CDI22,EX-2022-120659200-   -APN-CGD#SGP,Convenio interadministrativo YPF S.A. Provisión de combustible y lubricantes para las aeronaves,Contratación Directa,15/05/2023 15:00 Hrs.,Disponible Para Adjudicar,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0080-CDI22,EX-2022-123168116-   -APN-CGD#SGP,Convenio Interadministrativo entre SEC GRAL y Aerolíneas Argentinas S.A. – Inspección Mayor T-04,Contratación Directa,30/01/2023 10:00 Hrs.,Adjudicado con doc. contractuales generados,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
23-0084-CDI22,EX-2022-134464327-   -APN-CGD#SGP,Renovación seguro Técnico Scanner automotriz y seguro Autoelevadores período 22-23,Contratación Directa,10/01/2023 13:00 Hrs.,Adjudicado,23/000 - Dirección General de Administración - SG,301 - Secretaria General de la Presidencia de la Nación,2026-07-06T10:08:46.889244
